ID,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,Year
4525,,Mexico,,-98.308,23.9167,57674.59,2017-09-26,2017-10-07,News,2,800,Heavy Rain,1.5,2017
4526,,China,,113.645,29.6123,283444.21,2017-09-24,2017-10-07,News,8,20000,Heavy Rain,1.5,2017
4529,,Thailand,,100.679,14.5935,101670.34,2017-10-15,2017-11-08,News,10,1000,Heavy Rain,1.5,2017
4531,FL-2017-000160-HND,Nicaragua,Honduras,-87.8662,14.2919,322532.9,2017-10-27,2017-11-08,News,5,150,Heavy Rain,1.5,2017
4532,,India,,79.0039,10.489,50536.26,2017-10-30,2017-11-08,News,4,4000,Heavy Rain,1.5,2017
4534,,Malaysia,,101.026,5.2466,37944.0,2017-11-03,2017-11-08,News,7,10000,Heavy Rain,2.0,2017
4537,,Colombia,,-74.2573,3.12814,50404.63,2017-11-07,2017-11-10,News,4,200,Heavy Rain,1.5,2017
4538,,Indonesia,,109.117,-7.22858,27067.56,2017-11-03,2017-11-11,News,9,12000,Heavy Rain,1.0,2017
4539,,Sri Lanka,,80.637,8.60428,22923.3,2017-11-03,2017-11-13,News,0,1700,Heavy Rain,1.0,2017
4543,,United Kingdom,Ireland,-6.85603,53.1025,29421.03,2017-11-22,2017-11-26,News,0,100,Heavy Rain,1.0,2017
4545,,Malaysia,,102.362,5.22121,30370.85,2017-11-25,2017-11-29,News,2,13000,Heavy Rain,1.0,2017
4546,,Thailand,,100.184,8.34648,77766.75,2017-11-25,2017-12-17,News,5,0,Heavy Rain,1.0,2017
4547,,Unitd Kingdom,Ireland,-1.88259,54.1661,40143.76,2017-11-22,2017-11-25,News,0,100,Heavy Rain,1.5,2017
4549,,Australia,,144.772,-36.0305,128861.85,2017-12-01,2017-12-05,News,0,50,Heavy Rain,1.0,2017
4551,,Italy,,10.5881,45.457,27560.36,2017-12-12,2017-12-13,News,0,1000,Heavy Rain,1.5,2017
4562,,Paraguay,,-57.5988,-25.312,2924.11,2018-01-13,2018-01-22,News,0,5000,Heavy Rain,1.0,2018
4564,,Mozambique,,38.8205,-14.5323,186617.34,2018-01-14,2018-02-21,FloodLIst and GLIDE,14,28000,Heavy Rain,1.5,2018
4565,,Burundi,,29.987,-3.46966,18675.08,2018-01-14,2018-01-24,FloodList,0,2000,Heavy Rain,1.0,2018
4566,,France,,1.60624,48.5107,72015.73,2018-01-24,2018-01-29,FloodList,0,1000,Heavy Rain,1.5,2018
4567,,Malaysia,,113.447,3.13294,74295.74,2018-02-03,2018-02-12,FloodList,0,4900,Heavy Rain,1.0,2018
4569,FL-2018-000014-ARG,Argentina,,-63.2465,-24.4842,234622.64,2018-02-01,2018-02-21,FloodList and News,0,10000,Heavy Rain,1.5,2018
4570,,Malawi,,33.847,-10.3514,25660.35,2018-02-01,2018-02-14,FloodList,1,300,Heavy Rain,1.0,2018
4571,,USA,,-84.2042,37.4097,49388.31,2018-02-10,2018-02-12,News,0,100,Heavy Rain,1.0,2018
4573,FL-2018-000018-MOZ,Mozambique,,33.5748,-24.7196,97822.73,2018-02-19,2018-02-21,FloodList,17,300,Heavy Rain,1.0,2018
4577,FL-2018-000015-BOL,Bolivia,,-64.0135,-14.4053,245647.66,2018-02-10,2018-02-21,News,6,12000,Heavy Rain,1.5,2018
4579,,Australia,,145.218,-17.0152,105583.27,2018-03-05,2018-03-26,FloodList,0,100,Heavy Rain,1.5,2018
4583,,Greece,,22.5392,39.6868,4560.39,2018-02-26,2018-03-02,FloodLIst,0,30,Heavy RAin,1.0,2018
4585,,Malawi,,34.3666,-14.9262,60622.11,2018-03-03,2018-03-14,FloodList,0,200,Heavy Rain,1.0,2018
4586,,Angola,,16.007,-11.2471,462991.06,2018-03-01,2018-03-14,FloodList,8,3000,Heavy Rain,1.5,2018
4589,,USA,,-121.122,37.9118,51513.38,2018-03-21,2018-03-24,FloodList,0,30000,Heavy Rain,1.5,2018
4592,,Uruguay,,-56.442,-33.7238,54636.92,2018-03-18,2018-03-20,FloodList,0,70,Heavy Rain,1.0,2018
4597,,Greece,Bulgaria,26.6714,41.5317,12826.2,2018-03-25,2018-04-08,FloodList,0,0,Heavy Rain,1.5,2018
4598,,Tanzania,,39.2164,-7.0694,7629.55,2018-04-14,2018-04-17,FloodList,9,0,Heavy Rain,1.0,2018
4599,,Malawi,,34.0202,-11.1575,37319.62,2018-04-11,2018-04-17,FloodList,4,1000,Heavy Rain,1.5,2018
4601,,USA,,-159.489,22.1409,623.434,2018-04-14,2018-04-17,FloodList,0,0,Heavy Rain,1.0,2018
4605,,Kenya,,38.0287,1.8322,265957.28,2018-04-15,2018-05-02,FloodList,72,211000,Heavy Rain,1.5,2018
4606,,Somalia,,42.3491,1.03603,163422.64,2018-04-23,2018-05-02,FloodList,5,50000,Heavy Rain,1.0,2018
4613,,China,,108.795,23.8122,109610.1,2018-05-12,2018-05-14,FloodList,3,6100,Heavy Rain,1.5,2018
4616,,Turkey,,35.1337,40.1393,81516.35,2018-05-06,2018-05-22,News,0,0,Heavy Rain,1.5,2018
4618,,USA,,-77.9936,37.7166,33123.01,2018-05-10,2018-05-22,News,0,0,Heavy Rain,1.5,2018
4620,,Guatemala,,-90.2169,15.8797,67481.61,2018-05-18,2018-05-22,FloodLIst,1,150,Heavy Rain,1.0,2018
4623,,Uganda,,34.0697,1.36283,10889.53,2018-05-22,2018-05-27,FloodList,0,600,Heavy Rain,1.0,2018
4628,,France,,-3.61464,48.1913,12919.82,2018-06-03,2018-06-04,FloodList,0,20,Heavy Rain,1.0,2018
4629,,Spain,,-0.843705,39.6857,48492.05,2018-06-02,2018-06-04,FloodList,0,10,Heavy Rain,1.0,2018
4630,,USA,,-79.0823,38.7086,20688.31,2018-06-02,2018-06-04,FloodLIst,0,0,Heavy Rain,1.5,2018
4636,,New Zealand,,177.335,-39.1965,21531.57,2018-06-11,2018-06-13,FloodList,0,500,Heavy Rain,1.5,2018
4637,,USA,,-93.3593,41.964,13708.59,2018-06-20,2018-07-02,FloodList,1,100,Heavy Rain,1.5,2018
4638,,Ghana,,-1.70939,6.78596,23280.81,2018-06-28,2018-07-02,FloodList,5,500,Heavy Rain,1.5,2018
4654,,Mongolia,,91.4251,47.6723,188249.04,2018-07-11,2018-07-19,FloodList,0,30,Heavy Rain,1.0,2018
4657,,Slovakia,,18.1596,48.701,21244.97,2018-07-18,2018-07-20,FloodList,0,300,Heavy Rain,1.5,2018
4660,,Algeria,,6.40648,22.972,349302.36,2018-08-02,2018-08-09,FloodList,5,0,Heavy Rain,1.5,2018
4662,,Colombia,Venezuela,-68.2941,2.75369,138376.07,2018-07-26,2018-09-04,FloodList,0,5000,Heavy Rain,1.5,2018
4664,,Turkey,,40.5211,40.9307,23112.35,2018-08-07,2018-08-10,FloodList,0,300,Heavy Rain,1.5,2018
4667,,Nigeria,,8.2375,10.4748,257477.37,2018-08-20,2018-10-02,FloodList,108,148000,Heavy Rain,2.0,2018
4668,,Sudan,,31.9418,13.487,629241.72,2018-08-01,2018-09-04,FloodList,23,4500,Heavy Rain,1.5,2018
4680,,Uruguay,,-55.3038,-32.0875,141701.16,2018-09-29,2018-10-02,FloodList,4,36,Heavy Rain,1.0,2018
4691,,Colombia,,-72.451,11.2344,19329.37,2018-10-05,2018-10-21,FloodLIst,0,0,Heavy Rain,1.0,2018
4692,,Tunisia,,9.52416,35.9368,55223.6,2018-10-17,2018-10-21,FloodList,5,0,Heavy RAin,1.5,2018
4696,,USA,,-98.6544,27.8839,83020.68,2018-10-24,2018-10-27,River Gauging,0,0,Heavy Rain,1.0,2018
4697,,Russia,,39.1174,45.021,65879.5,2018-10-23,2018-10-27,FloodList,6,750,Heavy Rain,1.5,2018
4699,,Italy,Slovenia,12.0233,45.5062,56625.41,2018-10-27,2018-11-05,FloodList,11,0,Heavy Rain,1.0,2018
4700,,Indonesia,,99.9864,-0.008989,22664.39,2018-11-01,2018-11-07,FloodList,4,0,Heavy Rain,1.0,2018
4702,,Sudan,,36.6183,19.9066,74505.16,2018-11-01,2018-11-07,FloodList,4,300,Heavy Rain,1.0,2018
4703,,Paraguay,,-57.0853,-25.3427,97154.2,2018-10-29,2018-11-07,FloodList,0,10000,Heavy Rain,1.0,2018
4705,,Iraq,Iran,45.8229,33.0427,256782.99,2018-11-22,2018-11-27,FloodList,22,3000,Heavy Rain,1.5,2018
4706,,Ecuador,,-77.7214,-1.48156,70607.79,2018-11-24,2018-11-28,FloodList,9,150,Heavy Rain,1.0,2018
4708,,Indonesia,,102.708,-1.57238,136439.91,2018-12-05,2018-12-10,FloodList,9,236,Heavy Rain,1.0,2018
4709,,Vietnam,,106.568,17.3678,13984.75,2018-12-06,2018-12-12,FloodList,2,400,Heavy Rain,1.5,2018
4710,,Cyprus,Israel,35.2079,32.7134,14894.88,2018-12-05,2018-12-10,FloodList,4,0,Heavy Rain,1.5,2018
4711,,USA,,-120.058,35.7787,72393.23,2018-12-05,2018-12-10,FloodList,0,0,Heavy Rain,1.5,2018
4714,,Sri Lanka,,80.8597,7.71145,49073.87,2018-12-22,2018-12-26,FloodList,2,11000,Heavy Rain,1.5,2018
4716,,Mozambique,Malawi,35.9997,-17.6038,357274.22,2019-01-09,2019-01-11,FloodList,20,50,Heavy Rain,1.5,2019
4718,,Philippines,,125.447,7.04402,43546.93,2019-01-26,2019-01-29,FloodList,0,20000,Heavy Rain,1.5,2019
4719,,Australia,,144.97,-16.2961,51581.36,2019-01-26,2019-01-29,FloodLIst,0,0,Heavy Rain,1.5,2019
4721,,Spain,,-6.22508,43.2839,6802.4,2019-01-22,2019-01-25,Flood List,4,0,Heavy Rain,1.0,2019
4722,,Ecuador,,-77.9688,-1.23336,68561.57,2019-02-09,2019-02-20,FloodList,0,0,Heavy Rain,1.0,2019
4724,,Zimbawe,,30.8036,-19.0405,154678.41,2019-02-12,2019-02-18,FloodList,2,300,Heavy Rain,1.5,2019
4726,,Chile,Peru,-69.2454,-21.9649,272110.34,2019-01-26,2019-02-19,FloodList,6,600,Heavy Rain,1.5,2019
4727,,USA,,-122.829,38.9788,21540.28,2019-02-25,2019-03-04,FloodLIst,1,8000,Heavy Rain,1.5,2019
4731,,Brazil,,-46.124,-23.5386,20310.38,2019-03-10,2019-03-14,FloodList,12,1300,Heavy Rain,1.0,2019
4735,,Peru,,-75.1489,-6.29384,659470.61,2019-03-29,2019-04-02,FloodList,0,150,Heavy Rain,1.0,2019
4736,,Paraguay,Bolivia,-57.8276,-22.6654,259389.42,2019-03-15,2019-04-02,FloodList,0,250,Heavy Rain,1.0,2019
4739,,China,,113.175,22.8439,73166.82,2019-04-11,2019-04-20,FloodList,7,0,Heavy Rain,1.0,2019
4747,,USA,,-90.9839,38.3936,429706.84,2019-04-30,2019-06-10,FloodList,2,0,Heavy Rain,1.5,2019
4749,,Italy,,12.5429,43.7947,22050.47,2019-05-12,2019-05-14,FloodList,0,20,Heavy Rain,1.0,2019
4751,,USA,,-95.2398,36.7091,250078.73,2019-05-20,2019-05-27,FloodLIst,0,4000,Heavy Rain,2.0,2019
4752,,India,,91.5736,23.4991,9467.55,2019-05-24,2019-05-27,FloodLIst,0,750,Heavy Rain,1.5,2019
4756,,Romania,,26.6531,45.6237,88755.01,2019-05-31,2019-06-10,FloodList,0,260,Heavy Rain,1.0,2019
4757,,Libya,,12.6913,24.5547,151026.83,2019-06-03,2019-06-10,FloodList,2,3000,Heavy Rain,1.5,2019
4759,,Bosnia,Serbia,19.2978,44.0893,27244.66,2019-06-01,2019-06-05,Flood List,0,159,Heavy Rain,1.0,2019
4762,,Hungary,,20.1639,47.2624,14047.33,2019-06-19,2019-06-24,FloodList,0,0,Heavy Rain,1.0,2019
4765,,Philippines,,123.493,8.22284,5390.18,2019-06-03,2019-06-23,FloodList,0,45000,Heavy Rain,1.5,2019
4766,,Mongolia,,111.071,47.2037,85984.41,2019-06-15,2019-06-19,FloodList,0,0,Heavy Rain,1.0,2019
4767,,Uruguay,,-55.9719,-32.7446,38380.48,2019-06-11,2019-06-24,FloodList,0,5400,Heavy Rain,1.5,2019
4776,,Japan,,130.866,32.591,32382.22,2019-06-28,2019-07-10,FloodList,0,1000000,Heavy Rain,2.0,2019
4777,,Russia,,102.485,58.9111,413323.05,2019-06-25,2019-07-10,FloodList,18,3000,Heavy Rain,1.5,2019
4782,,Nigeria,,12.6418,9.80315,106018.64,2019-08-01,2019-08-09,FloodList,7,6000,Heavy Rain,1.5,2019
4783,,Brazil,,-36.3503,-8.49416,57167.37,2019-07-22,2019-08-01,FloodLIst,8,0,Heavy Rain,1.5,2019
4786,,Sudan,,33.9212,14.8262,228503.64,2019-08-07,2019-08-29,FloodList,54,100000,Heavy Rain,1.5,2019
4789,,Japan,,130.545,32.9506,10883.12,2019-08-28,2019-08-29,FloodList,2,800000,Heavy Rain,1.5,2019
4792,,Central African Republic,,17.1452,7.22255,70469.71,2019-08-19,2019-08-22,FloodList,1,725,Heavy Rain,1.0,2019
4793,,Russia,,134.553,44.7995,86510.96,2019-08-25,2019-08-30,FloodList,0,170,Heavy Rain,1.0,2019
4794,,Nigeria,Niger,9.42519,12.7565,1048396.98,2019-09-01,2019-09-14,FloodList,57,50000,Heavy Rain,1.5,2019
4795,,Cambodia,Laos,105.479,14.5905,146785.96,2019-09-05,2019-09-14,FloodList,7,50000,Heavy Rain,1.5,2019
4801,,Cameroon,,14.6213,12.1578,10557.47,2019-10-01,2019-10-15,FloodList,0,0,Heavy Rain,1.0,2019
4804,,Ivory Coast,,-4.01053,5.82018,34664.28,2019-10-04,2019-10-12,FloodList,2,120,Heavy Rain,1.5,2019
4805,,Nigeria,,6.90135,7.69921,88014.67,2019-09-25,2019-10-15,FloodList,2,20000,Heavy Rain,1.5,2019
4806,,Kenya,,39.9339,3.34308,35197.09,2019-10-05,2019-10-15,FloodList,0,1000,Heavy Rain,1.0,2019
4808,,Senegal,,-15.5163,15.5202,60942.37,2019-09-10,2019-09-20,FloodList,0,4500,Heavy Rain,1.0,2019
4809,,Venezuela,,-72.2284,9.77189,24680.9,2019-10-05,2019-10-15,FloodList,6,2000,Heavy Rain,1.5,2019
4812,,Uruguay,,-55.9224,-33.7487,73269.14,2019-10-12,2019-10-18,FloodList,0,270,Heavy Rain,1.0,2019
4813,,South Sudan,,30.5066,6.49722,323373.63,2019-10-12,2019-10-18,FloodList,0,0,Heavy Rain,1.5,2019
4814,,Tanzania,,36.8657,-5.45658,113250.01,2019-10-12,2019-12-06,FloodList,29,0,Heavy Rain,1.5,2019
4815,,Ecuador,,-76.8306,-1.5563,47965.6,2019-10-20,2019-11-06,FloodList,1,100,Heavy Rain,1.0,2019
4816,,Iran,,54.7553,35.8903,213508.44,2019-10-25,2019-11-06,FloodList,2,0,Heavy Rain,1.5,2019
4817,,Togo,Benin,1.7547,8.06093,64158.06,2019-10-23,2019-11-06,FloodList,0,0,Heavy Rain,1.5,2019
4818,,Kenya,,39.4143,0.728006,232028.01,2019-10-10,2019-12-06,FloodList,100,18000,Heavy Rain,1.5,2019
4819,,Ghana,,0.146375,5.81812,7285.63,2019-10-25,2019-10-30,FloodList,0,0,Heavy Rain,1.0,2019
4820,,Nigeria,,7.51994,7.92221,229359.19,2019-10-15,2019-11-19,FloodList,18,42000,Heavy Rain,2.0,2019
4821,,Colombia,,-75.2965,7.7648,66443.64,2019-10-28,2019-11-06,FloodLIst,0,8400,Heavy Rain,1.5,2019
4822,,India,,94.2459,27.0678,106818.77,2019-10-25,2019-11-06,FloodList,2,1000,Heavy Rain,1.0,2019
4824,,Austria,,12.8645,47.2165,16413.21,2019-11-15,2019-11-19,FloodList,1,60,Heavy Rain,1.0,2019
4825,,Democratic  Republic of the Congo,Central African Republic,23.2321,2.83151,678566.71,2019-11-01,2019-12-06,FloodList,0,98000,Heavy Rain,1.5,2019
4826,,United Kingdom,,-2.10528,51.984,8038.29,2019-11-07,2019-11-19,FloodList,0,100,Heavy Rain,1.0,2019
4829,,Uganda,,33.3521,2.39222,78161.92,2019-11-15,2019-12-06,FloodList,4,1000,Heavy Rain,1.5,2019
4830,,Somalia,Ethiopia,42.6557,1.59494,271254.58,2019-10-21,2019-12-06,FloodList,0,270000,Heavy Rain,1.5,2019
4833,,Malaysia,,102.584,4.41537,38171.31,2019-11-30,2019-12-06,Validation,2,15000,Heavy Rain,1.5,2019
4832,,India,Sri Lanka,78.8554,10.8488,104755.46,2019-11-30,2019-12-06,FloodList,30,1000,Heavy Rain,1.5,2019
4834,,Mexico,USA,-107.661,28.4836,397450.44,2019-11-27,2019-12-04,FloodList,3,500,Heavy Rain,1.0,2019
4838,,Angola,,14.3491,-8.58141,78864.62,2020-01-03,2020-01-05,FloodList,0,1250,Heavy Rain,1.0,2020
4839,,Peru,,-75.0739,-9.82611,206909.78,2020-01-01,2020-01-08,FloodList,0,150,Heavy Rain,1.5,2020
4840,,Colombia,,-76.6822,6.78628,51192.41,2019-12-30,2020-01-05,FloodList,0,0,Heavy Rain,1.5,2019
4841,,Malawi,,33.5996,-13.6739,7076.28,2019-12-25,2020-01-08,FloodList,0,0,Heavy Rain,1.5,2019
4842,,Zambia,,31.15,-13.8712,51482.86,2019-12-25,2020-01-08,FloodList,0,1500,Heavy Rain,1.5,2019
4842,,Mozambique,,38.8699,-12.5865,119825.42,2019-12-26,2020-01-08,FloodList,5,8500,Heavy Rain,1.5,2019
4843,,Tanzania,,36.8162,-7.55143,104721.22,2019-12-27,2019-12-31,FloodLIst,0,300,Heavy Rain,1.5,2019
4846,,Republic of Congo,Democratic Republic of Congo,18.1596,-1.11981,585146.24,2019-11-01,2020-01-09,FloodList,0,5000,Heavy Rain,2.0,2019
4847,,Uganda,,32.8573,2.14484,93390.88,2019-12-13,2019-12-20,FloodList,7,300,Heavy Rain,1.5,2019
4849,,South Africa,,28.0818,-26.6255,52857.06,2019-12-08,2019-12-12,FloodList,1,300,Heavy rain,1.5,2019
4853,,Peru,,-76.9791,-5.92065,322182.75,2019-12-15,2019-12-31,FloodList,0,100,Heavy Rain,1.0,2019
4854,,USA,,-86.728,35.6388,138726.87,2019-12-28,2019-12-31,FloodList,2,0,Heavy Rain,1.5,2019
4856,,Peru,,-75.643,-9.73816,261687.68,2019-12-06,2019-12-14,FloodList,0,500,Heavy Rain,1.0,2019
4857,,Colombia,,-77.3255,1.69119,50331.67,2019-12-06,2019-12-12,FloodList,0,0,Heavy Rain,1.0,2019
4859,,Indonesia,,107.508,-6.53346,24986.75,2020-01-01,2020-01-09,FloodList,53,173000,Heavy Rain,2.0,2020
4860,,Indonesia,,100.184,1.94961,11674.16,2019-12-28,2019-12-30,FloodList,5,100,Heavy Rain,1.5,2019
4861,,Sri Lanka,,80.8349,7.92226,44781.54,2019-12-20,2019-12-27,FloodList,1,15500,Heavy Rain,1.5,2019
4863,,Mozambique,,36.8657,-16.2229,401249.74,2020-01-17,2020-01-22,FloodList,28,10000,Heavy Rain,1.5,2020
4864,,Argentina,,-64.1372,-25.5944,210946.78,2020-01-15,2020-01-18,FloodLIst,0,250,Heavy Rain,1.0,2020
4865,,Zimbabwe,,27.1663,-18.3012,75329.36,2020-01-17,2020-01-22,FloodList,0,40,Heavy Rain,1.0,2020
4866,,Indonesia,,107.88,-6.85599,14792.85,2020-01-23,2020-01-27,FloodList,0,16000,Heavy Rain,1.5,2020
4867,,Madascar,,47.1838,-18.9495,443085.58,2020-01-20,2020-01-27,FloodList,26,40000,Heavy Rain,2.0,2020
4869,,Peru,,-71.2386,-14.5764,146371.91,2020-02-09,2020-02-18,FloodList,2,1600,Heavy Rain,1.5,2020
4870,,Zimbabwe,,27.7849,-18.2455,73436.23,2020-02-11,2020-02-17,FloodList,1,160,Heavy Rain,1.0,2020
4872,,Mozambique,,35.2821,-18.0132,172916.51,2020-02-12,2020-02-17,FloodList,2,2000,Heavy Rain,1.5,2020
4873,,Australia,,148.607,-27.4929,816540.49,2020-02-07,2020-02-17,FloodList,1,0,Heavy Rain,1.0,2020
4874,,Burundi,,29.987,-3.40766,17373.89,2020-02-07,2020-02-17,FloodList,3,1000,Heavy Rain,1.5,2020
4875,,Tanzania,,35.2821,-7.77357,266334.32,2020-02-01,2020-02-17,FloodList,40,15000,Heavy Rain,2.0,2020
4876,,USA,,-88.3364,31.8833,108059.77,2020-02-10,2020-02-17,FloodList,0,300,Heavy Rain,2.0,2020
4879,,Pakistan,,71.0365,33.3026,116828.75,2020-03-06,2020-03-17,FloodList,33,1200,Heavy Rain,1.5,2020
4880,,Angola,,15.6605,-10.5036,157818.46,2020-03-08,2020-03-17,FloodList,2,1700,Heavy Rain,1.5,2020
4881,,Egypt,,30.7541,29.0213,22124.19,2020-03-12,2020-03-15,FloodList,5,0,Heavy Rain,1.0,2020
4882,,Zambia,,29.9623,-10.2504,101083.2,2020-03-04,2020-03-17,FloodLIst,0,0,Heavy Rain,1.5,2020
4883,,Iran,,47.8271,33.9716,96629.85,2020-02-24,2020-03-10,FloodLIst,0,0,Heavy Rain,1.5,2020
4884,,Burundi,,30.086,-3.08566,13769.59,2020-03-02,2020-03-08,FloodList,1,185,Heavy Rain,1.5,2020
4885,,Rwanda,,29.8633,-1.99445,15283.09,2020-03-02,2020-03-05,FloodLIst,10,0,Heavy Rain,1.5,2020
4886,,Indonesia,,120.523,-1.3702,34166.52,2020-03-05,2020-03-15,FloodList,0,300,Heavy Rain,1.0,2020
4887,,Bolivia,,-64.5579,-15.8678,130235.52,2020-03-02,2020-03-10,FloodList,0,600,Heavy Rain,1.0,2020
4888,,Vietnam,,105.183,20.691,50183.18,2020-03-02,2020-03-10,FloodList,2,1000,Heavy Rain,1.0,2020
4889,,Indonesia,,107.063,-6.45856,18058.92,2020-02-24,2020-03-10,FloodList,0,17000,Heavy Rain,1.5,2020
4890,,Colombia,,-76.8801,7.49274,22501.07,2020-04-01,2020-04-03,FloodList,0,500,Heavy Rain,1.0,2020
4892,,Papua New Guinea,,146.752,-6.92513,14567.65,2020-04-01,2020-04-03,FloodList,0,0,Heavy Rain,1.0,2020
4893,,Indonesia,,107.286,-6.70697,12749.15,2020-03-31,2020-04-03,FloodList,1,300,Heavy Rain,1.5,2020
4894,,Afghanistan,,65.6424,33.826,220551.72,2020-03-21,2020-04-03,FloodList,11,1200,Heavy Rain,1.5,2020
4895,,Zambia,,30.9025,-10.0901,91521.53,2020-03-04,2020-04-24,FloodList,0,0,Heavy Rain,1.5,2020
4896,,Democratic Republic of Congo,,26.7456,-3.24494,180311.71,2020-03-17,2020-04-03,FloodList,36,78000,Heavy Rain,2.0,2020
4897,,Kenya,,36.5935,1.16343,154389.9,2020-03-27,2020-04-27,FloodList,1,3000,Heavy Rain,1.5,2020
4898,,Peru,,-76.8801,-7.01073,152175.01,2020-03-28,2020-04-02,FloodList,0,120,Heavy Rain,1.5,2020
4899,,USA,,-83.7588,39.3553,126521.34,2020-03-22,2020-04-03,FloodList,8,30,Heavy Rain,1.5,2020
4900,,Tanzania,,34.2182,-4.51236,184333.48,2020-04-24,2020-04-27,FloodList,2,10000,Heavy Rain,1.5,2020
4903,,Burundi,Rwanda,29.9375,-2.76312,41569.31,2020-04-19,2020-04-26,FloodList,9,0,Heavy Rain,1.5,2020
4904,,Indonesia,,101.867,-2.11727,52988.23,2020-04-22,2020-04-26,FloodList,0,2000,Heavy Rain,1.0,2020
4906,,Angola,,14.2007,-9.13908,77631.98,2020-04-18,2020-04-24,FloodList,11,90,Heavy Rain,1.5,2020
4909,,Iran,,54.1614,33.0386,216986.62,2020-04-10,2020-04-16,FloodList,7,300,Heavy Rain,1.5,2020
4911,,Somalia,Ethiopia,47.0848,6.14157,428331.4,2020-04-20,2020-04-28,FloodList,10,81000,Heavy Rain,1.5,2020
4912,,Chad,,18.0854,9.62794,134488.38,2020-04-20,2020-04-26,FloodList,0,2062,Heavy Rain,1.0,2020
4916,,Democratic Republic Congo,,17.6153,-3.82262,84572.69,2020-05-16,2020-05-20,FloodList,0,500,Heavy Rain,1.5,2020
4917,,Algeria,,12.6666,31.6837,91355.8,2020-05-16,2020-05-18,FloodLIst,1,0,Heavy Rain,1.0,2020
4918,,Ecuador,,-77.9936,-2.68377,24825.78,2020-05-16,2020-05-19,FloodList,2,15,Heavy Rain,1.0,2020
4926,,Indonesia,,116.874,-0.352141,17703.47,2020-05-22,2020-05-30,FloodList,0,5200,Heavy Rain,1.5,2020
4932,,Ukraine,,30.0613,49.3154,195643.94,2020-06-22,2020-06-26,FloodList,3,470,Heavy Rain,1.5,2020
4934,,Mongolia,,106.222,46.3877,423250.41,2020-06-21,2020-06-25,FloodList,2,300,Heavy Rain,1.5,2020
4935,,Malaysia,,103.055,2.4561,30344.28,2020-06-20,2020-06-25,FloodList,0,1000,Heavy Rain,1.5,2020
4936,,Canada,,-99.4462,50.2241,78874.8,2020-07-01,2020-07-05,FloodList,0,240,Heavy Rain,1.5,2020
4940,,Poland,,22.4898,51.1537,47884.2,2020-06-29,2020-07-05,FloodList,0,300,Heavy Rain,1.0,2020
4941,,Ukraine,,23.628,49.2688,33791.16,2020-06-22,2020-07-05,FloodList,3,775,Heavy Rain,1.5,2020
4942,,Japan,,131.039,32.6655,28547.82,2020-06-29,2020-07-05,FloodList,34,0,Heavy Rain,2.0,2020
4945,,Colombia,,-75.2965,3.46299,259423.03,2020-07-05,2020-07-18,FloodList,5,660,Heavy Rain,1.5,2020
4946,,Indonesia,,121.835,-3.98697,39202.49,2020-07-11,2020-07-18,FloodList,17,5000,Heavy Rain,1.5,2020
4947,,Niger,Mali,1.16086,15.5369,390094.45,2020-07-01,2020-07-30,FloodList,9,15000,Heavy Rain,1.5,2020
4954,,Chad,Camaroon,14.6461,10.199,107557.64,2020-08-10,2020-08-27,FloodList,10,38000,Heavy Rain,2.0,2020
4958,,Sudan,South Sudan,31.0757,10.3029,885004.46,2020-07-28,2020-08-27,FloodList,0,200000,Heavy Rain,2.0,2020
4959,,Mali,,-0.694903,16.1702,178502.15,2020-07-20,2020-08-27,FloodList,0,5400,Heavy Rain,1.5,2020
4960,,Nigeria,,7.86635,10.0672,330402.23,2020-08-05,2020-08-27,FloodList,3,15000,Heavy Rain,1.5,2020
4965,,Mozambique,,38.1276,-14.5813,293973.02,2020-10-02,2020-10-25,FloodList,22,5000,Heavy Rain,1.5,2020
4966,,Vietnam,,107.833,15.8548,52752.51,2020-10-06,2020-10-25,FloodList,75,900000,Heavy Rain,2.0,2020
4967,,Nigeria,,6.25802,7.77412,118736.41,2020-09-15,2020-10-25,FloodList,155,25000,Heavy Rain,1.5,2020
4968,,Togo,,0.777334,9.71016,25645.64,2020-09-15,2020-10-21,FloodLIst,11,16000,Heavy Rain,1.5,2020
4971,,Republic of Congo,,15.9575,1.24751,142623.1,2020-09-01,2020-11-09,FloodList,0,3000,Heavy Rain,1.5,2020
4972,,Indonesia,,99.7884,1.20606,69428.83,2020-11-04,2020-11-09,FloodList,0,3000,Heavy Rain,1.0,2020
4975,,Chad,Camaroon,15.1162,11.885,16269.78,2020-08-20,2020-11-09,FloodList,10,32000,Heavy Rain,1.0,2020
4978,,Colombia,,-74.2078,9.99546,37556.5,2020-10-20,2020-11-09,FloodList,0,3000,Heavy Rain,1.5,2020
4981,,Somalia,,43.8681,2.17635,244176.26,2020-10-01,2020-11-12,FloodList,0,108000,Heavy Rain,1.5,2020
4983,,New Zealand,,176.475,-39.3944,17253.1,2020-11-09,2020-11-12,FloodList,0,64,Heavy Rain,1.5,2020
4987,,Colombia,,-74.8759,8.55756,237001.31,2020-11-13,2020-11-23,FloodList,2,2000,Heavy Rain,1.5,2020
4988,,Democratic Republic of Congo,,27.8838,-2.62608,112820.2,2020-11-15,2020-11-23,FloodList,9,24,Heavy Rain,1.0,2020
