id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
332213,NIG-2020-1-14669-29,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard ,2020-02-25,Air strike kills Boko Haram chief judge, ISWAP camp in disarray""",Vanguard,2020-02-25,"Air strike kills Boko Haram chief judge, ISWAP camp in disarray",,5,Representation point for Borno part of Lake Chad,in the lake Chad region,Borno state,,13.151034,13.964249,POINT (13.964249 13.151034),148708,Nigeria,NGA,475,Africa,1,2,2020-02-21 00:00:00.000,2020-02-24 00:00:00.000,0,1,0,0,1,1,1,475,
332220,NIG-2020-1-14669-31,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard ,2020-02-27,Troops capture 23 Boko Haram/ISWAP terrorists, 3 killed""",Vanguard,2020-02-27,"Troops capture 23 Boko Haram/ISWAP terrorists, 3 killed","Col Aminu Iliyasu, Deputy Director, Army Public Relations;",3,Kukawa lga,"along a River Bank at Daban Shata, Kukawa LGA of Borno State",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,1,2020-02-21 00:00:00.000,2020-02-21 00:00:00.000,0,1,0,0,1,1,1,475,
335221,NIG-2020-1-14669-51,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Vanguard ,2020-03-03,PHOTOS: Troops neutralize 9 Boko Haram/ISWAP terrorists, rescue 28 women, children""",Vanguard,2020-03-03,"PHOTOS: Troops neutralize 9 Boko Haram/ISWAP terrorists, rescue 28 women, children","Col Aminu Iliyasu, Deputy Director, Army Public Relations",2,Baga village,Baga town (outside),Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,2,2,2020-03-01 00:00:00.000,2020-03-02 00:00:00.000,0,3,0,0,3,3,3,475,
334473,NIG-2020-1-14669-43,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-03-04,In the last couple of days""",@TomaszRolbiecki,2020-03-04,In the last couple of days,,1,Baga village,Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-03-04 00:00:00.000,2020-03-04 00:00:00.000,0,0,0,0,0,1,0,475,
334482,NIG-2020-1-14669-47,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-03-07,Three ISWAP claims for today:""",@TomaszRolbiecki,2020-03-07,Three ISWAP claims for today:,IS,1,Baga village,Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-03-06 00:00:00.000,2020-03-06 00:00:00.000,0,0,0,0,0,1,0,475,
335242,NIG-2020-1-14669-53,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Punch,2020-03-16,NAF bombs ISWAP camp, kills terrorists"";""Forefront,2020-03-15,NAF Aircraft Destroys ISWAP Terrorists’ Facilities in Gubio""",Punch;Forefront,2020-03-16;2020-03-15,"NAF bombs ISWAP camp, kills terrorists;NAF Aircraft Destroys ISWAP Terrorists’ Facilities in Gubio","NAF Director of Public Relations and Information, Air Commodore Ibikunle Daramola",5,Representation point for Borno part of Lake Chad,Bukar Meram on the fringes of the Lake Chad in Borno State,Borno state,,13.151034,13.964249,POINT (13.964249 13.151034),148708,Nigeria,NGA,475,Africa,1,1,2020-03-08 00:00:00.000,2020-03-08 00:00:00.000,0,3,0,0,3,3,3,475,
336171,NIG-2020-1-14669-64,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""HumAngle,2020-03-24,Fatalities, Anxiety Define the Week""",HumAngle,2020-03-24,"Fatalities, Anxiety Define the Week",,3,Kukawa lga,"Kukawa, part of Borno",Borno state,Kukawa lga,12.963090,13.608990,POINT (13.60899 12.96309),147988,Nigeria,NGA,475,Africa,1,3,2020-03-14 00:00:00.000,2020-03-20 00:00:00.000,0,10,0,0,10,10,10,475,
335294,NIG-2020-1-14669-55,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Channels Television,2020-03-22,Air Strikes Kill Key ISWAP Leaders In Borno, Says NAF""",Channels Television,2020-03-22,"Air Strikes Kill Key ISWAP Leaders In Borno, Says NAF","the Nigerian Air Force Director of Public Relations and Information, Air Commodore Ibikunle Daramola",1,Alinwa village,Alinwa,Borno state,Marte lga,12.630817,13.962277,POINT (13.962277 12.630817),147988,Nigeria,NGA,475,Africa,1,1,2020-03-20 00:00:00.000,2020-03-20 00:00:00.000,0,2,0,0,2,2,2,475,
335296,NIG-2020-1-14669-57,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-03-23,Two attacks claimed yesterday by ISWAP""",@TomaszRolbiecki,2020-03-23,Two attacks claimed yesterday by ISWAP,ISWAP,2,Baga village,Baga area,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,2,2020-03-20 00:00:00.000,2020-03-22 00:00:00.000,0,0,0,0,0,1,0,475,
336480,NIG-2020-1-14669-65,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""The Guardian,2020-04-04,Nigerian Air Force destroys ISWAP camp in northern Borno""",The Guardian,2020-04-04,Nigerian Air Force destroys ISWAP camp in northern Borno,"The Acting Director, Defence Media Operations, Brig.-Gen. Bernard Onyeuko",1,Tumbun Fulani village,Tumbun Fulani on the fringes of Lake Chad,Borno state,Abadam lga,13.489685,13.456828,POINT (13.456828 13.489685),148707,Nigeria,NGA,475,Africa,1,1,2020-04-03 00:00:00.000,2020-04-03 00:00:00.000,0,2,0,0,2,2,2,475,
336484,NIG-2020-1-14669-66,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Press Release Nigeria,2020-04-06,MNJTF: Nigeria, Niger Sectors Eliminate 19 Terrorists in Boko Haram Highlands  """,Press Release Nigeria,2020-04-06,"MNJTF: Nigeria, Niger Sectors Eliminate 19 Terrorists in Boko Haram Highlands","Colonel Timothy Antigha Chief, Military Public Information MNJTF",5,Representation point for Borno part of Lake Chad,in the Tumbums,Borno state,,13.151034,13.964249,POINT (13.964249 13.151034),148708,Nigeria,NGA,475,Africa,1,1,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,0,19,0,0,19,19,19,475,
338165,NIG-2020-1-14669-69,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Press Release Nigeria,2020-04-07,Nigeria, Niger Troops Bomb Boko Haram Camp, Kill Scores in Borno """,Press Release Nigeria,2020-04-07,"Nigeria, Niger Troops Bomb Boko Haram Camp, Kill Scores in Borno","BENARD ONYEUKO Brigadier General Acting Director Defence Media Operations, Defence Headquarters",2,Tumbun Fulani village,Kure village along Tumbun Rago and Tumbun Fulani general areas of Borno State,Borno state,Abadam lga,13.489685,13.456828,POINT (13.456828 13.489685),148707,Nigeria,NGA,475,Africa,1,1,2020-04-06 00:00:00.000,2020-04-06 00:00:00.000,0,3,0,0,3,3,3,475,
338203,NIG-2020-1-14669-75,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-04-15,ISWAP """,@TomaszRolbiecki,2020-04-15,ISWAP,,1,Madayi village,Madayi,Borno state,Kukawa lga,13.412870,13.796257,POINT (13.796257 13.41287),148708,Nigeria,NGA,475,Africa,1,1,2020-04-14 00:00:00.000,2020-04-14 00:00:00.000,0,0,0,0,0,1,0,475,
339688,NIG-2020-1-14669-85,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-04-27,At night """,@TomaszRolbiecki,2020-04-27,At night,ISWAP,2,Baga village,near Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-04-25 00:00:00.000,2020-04-25 00:00:00.000,0,0,0,0,0,3,0,475,
342096,NIG-2020-1-14669-98,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-05-17,Today ISWAP""",@TomaszRolbiecki,2020-05-17,Today ISWAP,ISWAP,2,Baga village,Baga town,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-05-16 00:00:00.000,2020-05-16 00:00:00.000,0,0,0,0,0,1,0,475,
342097,NIG-2020-1-14669-99,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2020-05-17,Today ISWAP"";""Premium Times,2020-05-18,Nigerian troops ‘kill 20 terrorists in Borno’ — Official""",@TomaszRolbiecki;Premium Times,2020-05-17;2020-05-18,Today ISWAP;Nigerian troops ‘kill 20 terrorists in Borno’ — Official,ISWAP; army,2,Baga village,Baga town (around),Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-05-17 00:00:00.000,2020-05-17 00:00:00.000,1,20,0,0,21,21,21,475,
346757,NIG-2020-1-14669-125,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-04,... and I'm back""",@TomaszRolbiecki,2020-06-04,... and I'm back,ISWAP,1,Mile four village,Mile Four (near Baga),Borno state,Kukawa lga,13.065654,13.771354,POINT (13.771354 13.065654),148708,Nigeria,NGA,475,Africa,1,1,2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,0,0,0,0,0,1,0,475,
346758,NIG-2020-1-14669-126,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-04,3. 02/06 - a double IED attack""",@TomaszRolbiecki,2020-06-04,3. 02/06 - a double IED attack,ISWAP,1,Malam Fatori village,Mallam Fatori,Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,0,0,0,0,0,1,0,475,
346759,NIG-2020-1-14669-127,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-04,3. 02/06 - a double IED attack""",@TomaszRolbiecki,2020-06-04,3. 02/06 - a double IED attack,ISWAP,2,Doron Naira village,near Doron Naira,Borno state,Kukawa lga,13.193040,13.614610,POINT (13.61461 13.19304),148708,Nigeria,NGA,475,Africa,1,1,2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,0,0,0,0,0,1,0,475,
346749,NIG-2020-1-14669-124,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-04,... and I'm back""",@TomaszRolbiecki,2020-06-04,... and I'm back,ISWAP,1,Doron Naira village,Doron Naira,Borno state,Kukawa lga,13.193040,13.614610,POINT (13.61461 13.19304),148708,Nigeria,NGA,475,Africa,1,1,2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,0,0,0,0,0,1,0,475,
346786,NIG-2020-1-14669-128,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""Defence Headquarters Nigeria,2020-06-05,MORE BOKO HARAM/ISWAP TERRORISTS KILLED AND OTHERS SURRENDER AS TROOPS SUSTAINS ONSLAUGHT AGAINST ALL CRIMINAL ELEMENTS IN THE COUNTRY"";""@TomaszRolbiecki,2020-06-05,Related to the ISWAP claims""",Defence Headquarters Nigeria;@TomaszRolbiecki,2020-06-05;2020-06-05,MORE BOKO HARAM/ISWAP TERRORISTS KILLED AND OTHERS SURRENDER AS TROOPS SUSTAINS ONSLAUGHT AGAINST ALL CRIMINAL ELEMENTS IN THE COUNTRY;Related to the ISWAP claims,Nigerian army,2,Baga village,at Doron Naira and Daban Magaji,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-06-02 00:00:00.000,2020-06-02 00:00:00.000,1,9,0,0,10,10,10,475,
346821,NIG-2020-1-14669-134,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-18,The new al-Naba has""",@TomaszRolbiecki,2020-06-18,The new al-Naba has,ISWAP,1,Monguno town,checkpoint in Monguno,Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2020-06-11 00:00:00.000,2020-06-11 00:00:00.000,0,0,0,0,0,4,0,475,
346928,NIG-2020-1-14669-143,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""Defence Headquarters Nigeria,2020-06-17,OPERATION LAFIYA DOLE: TROOPS FOIL KIDNAP/ARMED ROBBERY INCIDENTS NEUTRALIZE MARAUDING BOKO HARAM CRIMINALS AND RECOVER ARMS AND AMMUNITION IN THE NORTH EAST""",Defence Headquarters Nigeria,2020-06-17,OPERATION LAFIYA DOLE: TROOPS FOIL KIDNAP/ARMED ROBBERY INCIDENTS NEUTRALIZE MARAUDING BOKO HARAM CRIMINALS AND RECOVER ARMS AND AMMUNITION IN THE NORTH EAST,Nigerian military,1,Jigalta village,at Jilgata in Nganzai LGA of Borno State,Borno state,Nganzai lga,12.623570,13.274760,POINT (13.27476 12.62357),147987,Nigeria,NGA,475,Africa,1,1,2020-06-11 00:00:00.000,2020-06-11 00:00:00.000,0,5,0,0,5,5,5,475,
346819,NIG-2020-1-14669-132,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-17,ISWAP claims an IED attack""",@TomaszRolbiecki,2020-06-17,ISWAP claims an IED attack,ISWAP,1,Malam Fatori village,in Mallam Fatori,Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,2,2020-06-15 00:00:00.000,2020-06-17 00:00:00.000,0,0,0,0,0,8,0,475,
346824,NIG-2020-1-14669-135,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-20,ISWAP claimed an ambush""",@TomaszRolbiecki,2020-06-20,ISWAP claimed an ambush,ISWAP,5,Gajiram-Monguno road,on the Gajiram-Monguno road,Borno state,,12.652114,13.362951,POINT (13.362951 12.652114),147987,Nigeria,NGA,475,Africa,1,1,2020-06-18 00:00:00.000,2020-06-18 00:00:00.000,0,0,0,0,0,1,0,475,
346831,NIG-2020-1-14669-136,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-26,Yesterday ISWAP claimed two attacks""",@TomaszRolbiecki,2020-06-26,Yesterday ISWAP claimed two attacks,ISWAP,2,Malam Fatori village,on an outpost between Mallam Fatori and Bosso,Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,0,0,0,0,0,1,0,475,
346836,NIG-2020-1-14669-137,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""@TomaszRolbiecki,2020-06-26,Before there's an army statement"";""@TomaszRolbiecki,2020-06-26,Also yesterday, ISWAP attacked"";""@TomaszRolbiecki,2020-06-02,The Nigerian Army posted""",@TomaszRolbiecki;@TomaszRolbiecki;@TomaszRolbiecki,2020-06-26;2020-06-26;2020-06-02,"Before there's an army statement;Also yesterday, ISWAP attacked;The Nigerian Army posted",ISWAP,1,Cross Kauwa village,Cross Kauwa,Borno state,Kukawa lga,12.945150,13.672320,POINT (13.67232 12.94515),147988,Nigeria,NGA,475,Africa,1,1,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,0,2,0,0,2,3,2,475,
346837,NIG-2020-1-14669-138,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-06-28,Yesterday ISWAP claimed another IED""",@TomaszRolbiecki,2020-06-28,Yesterday ISWAP claimed another IED,ISWAP,2,Malam Fatori village,between Bosso and Mallam Fatori,Borno state,Abadam lga,13.673400,13.338800,POINT (13.3388 13.6734),149427,Nigeria,NGA,475,Africa,1,1,2020-06-27 00:00:00.000,2020-06-27 00:00:00.000,0,0,0,0,0,6,0,475,
349079,NIG-2020-1-14669-154,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,3,"""@TomaszRolbiecki,2020-07-12,About the attacks claimed yesterday"";""@TomaszRolbiecki,2020-07-11,Earlier today ISWAP"";""Sahara Reporters,2020-07-12,Boko Haram Terrorists Kill Over 30 Soldiers In Fresh Attacks On Borno Communities""",@TomaszRolbiecki;@TomaszRolbiecki;Sahara Reporters,2020-07-12;2020-07-11;2020-07-12,About the attacks claimed yesterday;Earlier today ISWAP;Boko Haram Terrorists Kill Over 30 Soldiers In Fresh Attacks On Borno Communities,ISWAP,1,Baga village,Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-07-10 00:00:00.000,2020-07-10 00:00:00.000,0,0,0,0,0,20,0,475,
349120,NIG-2020-1-14669-344,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-07-30,2 new attacks claimed""",@TomaszRolbiecki,2020-07-30,2 new attacks claimed,ISWAP,5,Gajiram-Monguno road,on the road between Gajiram and Monguno,Borno state,,12.652114,13.362951,POINT (13.362951 12.652114),147987,Nigeria,NGA,475,Africa,1,2,2020-07-22 00:00:00.000,2020-07-24 00:00:00.000,0,0,0,0,0,1,0,475,
349108,NIG-2020-1-14669-161,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-07-28,Three more claims from ISWAP""",@TomaszRolbiecki,2020-07-28,Three more claims from ISWAP,ISWAP,2,Cross Kauwa-Baga road,,Borno state,Kukawa lga,13.014860,13.742053,POINT (13.742053 13.01486),148708,Nigeria,NGA,475,Africa,1,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,0,0,0,0,0,1,0,475,
349111,NIG-2020-1-14669-163,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-07-29,New claim today:""",@TomaszRolbiecki,2020-07-29,New claim today:,ISWAP,1,Baga village,in the city of Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,0,0,0,0,0,1,0,475,
349112,NIG-2020-1-14669-164,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-07-29,ISWAP says several Nigerian soldiers""",@TomaszRolbiecki,2020-07-29,ISWAP says several Nigerian soldiers,ISWAP,2,Baga village,a military base in the Mile Three area (I assume the one raided in December 2018) near Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-07-28 00:00:00.000,2020-07-28 00:00:00.000,0,0,0,0,0,1,0,475,
349116,NIG-2020-1-14669-165,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2020-07-30,ISWAP claimed an attack"";""Daily Post,2020-07-30,You say there is no Boko Haram, yet I was attacked – Gov Zulum blasts army""",@TomaszRolbiecki;Daily Post,2020-07-30;2020-07-30,"ISWAP claimed an attack;You say there is no Boko Haram, yet I was attacked – Gov Zulum blasts army",ISWAP,1,Baga village,in Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,0,0,0,0,0,1,0,475,
349127,NIG-2020-1-14669-167,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-01,ISWAP claimed 3 attacks""",@TomaszRolbiecki,2020-08-01,ISWAP claimed 3 attacks,ISWAP,2,Monguno town,near Monguno,Borno state,Monguno lga,12.678630,13.607920,POINT (13.60792 12.67863),147988,Nigeria,NGA,475,Africa,1,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,0,0,0,0,0,1,0,475,
354301,NIG-2020-1-14669-189,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-05,Today ISWAP claimed 2 attacks""",@TomaszRolbiecki,2020-08-05,Today ISWAP claimed 2 attacks,ISWAP,1,Baga village,in Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,0,0,0,0,0,1,0,475,
354304,NIG-2020-1-14669-190,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-07,The clashes in Baga seem""",@TomaszRolbiecki,2020-08-07,The clashes in Baga seem,ISWAP,1,Baga village,in Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-08-05 00:00:00.000,2020-08-05 00:00:00.000,0,0,0,0,0,1,0,475,
354425,NIG-2020-1-14669-194,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-13,Yesterday evening ISWAP claimed""",@TomaszRolbiecki,2020-08-13,Yesterday evening ISWAP claimed,ISWAP,1,Baga village,in Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-08-11 00:00:00.000,2020-08-11 00:00:00.000,0,0,0,0,0,1,0,475,
354427,NIG-2020-1-14669-195,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-12,Meanwhile, Nigerian soldiers and CJTF""",@TomaszRolbiecki,2020-08-12,"Meanwhile, Nigerian soldiers and CJTF",,2,Baga village,in that area [Baga],Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-08-12 00:00:00.000,2020-08-12 00:00:00.000,0,3,0,0,3,3,3,475,
354458,NIG-2020-1-14669-197,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-16,Three more claims from ISWAP""",@TomaszRolbiecki,2020-08-16,Three more claims from ISWAP,ISWAP,1,Baga village,Baga,Borno state,Kukawa lga,13.094660,13.823430,POINT (13.82343 13.09466),148708,Nigeria,NGA,475,Africa,1,1,2020-08-13 00:00:00.000,2020-08-13 00:00:00.000,0,0,0,0,0,1,0,475,
354463,NIG-2020-1-14669-198.1,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,1,"""@TomaszRolbiecki,2020-08-16,Three more claims from ISWAP""",@TomaszRolbiecki,2020-08-16,Three more claims from ISWAP,ISWAP,5,Gajiram-Monguno road,Gajiram-Monguno road,Borno state,,12.652114,13.362951,POINT (13.362951 12.652114),147987,Nigeria,NGA,475,Africa,1,1,2020-08-14 00:00:00.000,2020-08-14 00:00:00.000,0,0,0,0,0,2,0,475,
353215,NIG-2020-1-14669-175,2020,true,Clear,1,13641,13641,Nigeria: Islamic State,14669,14669,Government of Nigeria - IS,84,84,Government of Nigeria,234,234,IS,2,"""@TomaszRolbiecki,2020-08-19,NAF Airstrikes in Bukar Meram"";""All Africa,2020-08-19,20 Boko Haram/ISWAP Terrorists, Commanders Killed in Lake Chad - NAF""",@TomaszRolbiecki;All Africa,2020-08-19;2020-08-19,"NAF Airstrikes in Bukar Meram;20 Boko Haram/ISWAP Terrorists, Commanders Killed in Lake Chad - NAF",military,1,Bukar Meram village,at Bukar Meram on the fringes of the Lake Chad in Borno State,Borno state,Marte lga,12.639105,14.057779,POINT (14.057779 12.639105),147989,Nigeria,NGA,475,Africa,1,1,2020-08-17 00:00:00.000,2020-08-17 00:00:00.000,0,3,0,0,3,3,2,475,
